,q_year,q_status,cod_year,type_clean,mw1,region,ix_voltage,diff_months_ia,diff_months_cod,diff_months_wd
19615,2016.0,active,2023.0,Geothermal,20.0,West (non-ISO),0,,86.11265118380254,
19616,2016.0,suspended,2021.0,Solar,70.0,West (non-ISO),120,,53.06063779543728,
19617,2017.0,active,2023.0,Solar,100.0,West (non-ISO),120,,77.4061069015791,
19618,2017.0,active,2021.0,Solar,100.0,West (non-ISO),345,,55.09764060863673,
19619,2017.0,active,2024.0,Geothermal,45.0,West (non-ISO),120,,81.51296741206185,
19620,2017.0,suspended,2018.0,Geothermal,45.0,West (non-ISO),120,,12.386291299616008,
19621,2017.0,suspended,2021.0,Solar,79.0,West (non-ISO),120,,41.10145998891148,
19622,2017.0,active,2024.0,Solar+Battery,240.0,West (non-ISO),0,,82.13721020965522,
19623,2017.0,withdrawn,2021.0,Solar,100.0,West (non-ISO),120,,45.04404607897493,
19624,2017.0,suspended,2021.0,Battery,100.0,West (non-ISO),120,,42.087106511427336,
19625,2017.0,operational,2018.0,Geothermal,12.0,West (non-ISO),230,,13.109098749460975,
19626,2017.0,active,2023.0,Geothermal,39.0,West (non-ISO),120,,63.541345818189285,
19627,2017.0,suspended,2024.0,Geothermal,39.0,West (non-ISO),120,,80.06735251237191,
19628,2017.0,withdrawn,2020.0,Geothermal,39.0,West (non-ISO),120,,32.099221749933264,
19629,2017.0,withdrawn,2020.0,Solar,25.0,West (non-ISO),9,,31.08072034333354,
19630,2017.0,withdrawn,2019.0,Solar,200.0,West (non-ISO),230,,25.068276555986778,
19631,2017.0,withdrawn,2020.0,Solar+Battery,120.0,West (non-ISO),345,,36.041807839996714,
19632,2017.0,operational,2018.0,Geothermal,60.0,West (non-ISO),230,,13.109098749460975,
19633,2017.0,active,2024.0,Solar,120.0,West (non-ISO),345,,78.5231729604304,
19634,2018.0,withdrawn,2020.0,Solar,100.0,West (non-ISO),120,,27.53239286227643,
19635,2018.0,withdrawn,2020.0,Solar,200.0,West (non-ISO),345,,27.53239286227643,
19636,2018.0,suspended,2020.0,Solar+Battery,350.0,West (non-ISO),345,,27.53239286227643,
19637,2018.0,operational,2020.0,Geothermal,70.0,West (non-ISO),230,,26.448181687508985,
19638,2018.0,active,2026.0,Solar,350.0,West (non-ISO),345,,104.44567650259759,
19639,2018.0,active,2023.0,Solar,150.0,West (non-ISO),120,,65.44692909505329,
19640,2018.0,suspended,2021.0,Solar,80.0,West (non-ISO),120,,38.44021437811865,
19641,2018.0,active,,Solar,50.0,West (non-ISO),120,,,
19642,2018.0,withdrawn,,Solar+Battery,255.0,West (non-ISO),120,,,
19643,2018.0,withdrawn,,Solar+Battery,120.0,West (non-ISO),345,,,
19644,2018.0,active,,Solar+Battery,200.0,West (non-ISO),345,,,
19645,2018.0,suspended,,Solar+Battery,80.0,West (non-ISO),345,,,
19646,2018.0,withdrawn,,Battery,100.0,West (non-ISO),120,,,
19647,2018.0,withdrawn,,Solar,150.0,West (non-ISO),0,,,
19648,2018.0,withdrawn,,Solar+Battery,20.0,West (non-ISO),25,,,
19649,2018.0,active,,Geothermal,14.0,West (non-ISO),60,,,
19650,2018.0,withdrawn,,Solar+Battery,100.0,West (non-ISO),120,,,
19651,2019.0,withdrawn,,Solar+Battery,120.0,West (non-ISO),230,,,
19652,2018.0,withdrawn,,Solar+Battery,200.0,West (non-ISO),345,,,
19653,2018.0,withdrawn,,Solar+Battery,200.0,West (non-ISO),345,,,
19654,2018.0,active,,Battery,70.0,West (non-ISO),120,,,
19655,2018.0,withdrawn,,Solar,35.0,West (non-ISO),0,,,
19656,2018.0,suspended,,Battery,100.0,West (non-ISO),120,,,
19657,2018.0,withdrawn,,Battery,300.0,West (non-ISO),345,,,
19658,2018.0,withdrawn,,Solar+Battery,100.0,West (non-ISO),63,,,
19659,2018.0,withdrawn,,Solar+Battery,250.0,West (non-ISO),345,,,
19660,2018.0,withdrawn,,Solar+Battery,70.0,West (non-ISO),120,,,
19661,2018.0,suspended,,Solar+Battery,125.0,West (non-ISO),120,,,
19662,2018.0,withdrawn,,Gas,48.0,West (non-ISO),120,,,
19663,2018.0,withdrawn,,Geothermal,45.0,West (non-ISO),120,,,
19664,2018.0,withdrawn,,Solar+Battery,200.0,West (non-ISO),345,,,
19665,2018.0,active,,Solar+Battery,400.0,West (non-ISO),345,,,
19666,2018.0,withdrawn,,Solar+Battery,400.0,West (non-ISO),345,,,
19667,2018.0,suspended,,Solar+Battery,500.0,West (non-ISO),0,,,
19668,2018.0,withdrawn,,Solar+Battery,400.0,West (non-ISO),345,,,
19669,2018.0,withdrawn,,Solar+Battery,300.0,West (non-ISO),345,,,
19670,2018.0,withdrawn,,Solar+Battery,175.0,West (non-ISO),0,,,
19671,2018.0,withdrawn,,Solar+Battery,100.0,West (non-ISO),120,,,
19672,2018.0,active,,Battery,125.0,West (non-ISO),120,,,
19673,2018.0,withdrawn,,Solar+Battery,100.0,West (non-ISO),63,,,
19674,2019.0,withdrawn,,Solar+Battery,40.0,West (non-ISO),63,,,
19675,2019.0,withdrawn,,Solar+Battery,100.0,West (non-ISO),120,,,
19676,2019.0,withdrawn,,Solar+Battery,300.0,West (non-ISO),0,,,
19677,2019.0,withdrawn,,Solar+Battery,300.0,West (non-ISO),345,,,
19678,2019.0,active,,Battery,50.0,West (non-ISO),120,,,
19679,2019.0,suspended,,Battery,100.0,West (non-ISO),120,,,
19680,2019.0,withdrawn,,Battery,50.0,West (non-ISO),120,,,
19681,2019.0,suspended,,Solar+Battery,340.0,West (non-ISO),0,,,
19682,2019.0,withdrawn,,Solar+Battery,250.0,West (non-ISO),345,,,
19683,2019.0,withdrawn,,Solar+Battery,100.0,West (non-ISO),120,,,
19684,2019.0,withdrawn,,Solar+Battery,100.0,West (non-ISO),120,,,
19685,2019.0,withdrawn,,Solar+Battery,500.0,West (non-ISO),0,,,
19686,2019.0,withdrawn,,Battery,300.0,West (non-ISO),345,,,
19687,2019.0,active,,Hydro+Battery,750.0,West (non-ISO),345,,,
19688,2019.0,withdrawn,,Solar+Battery,300.0,West (non-ISO),120,,,
19689,2019.0,withdrawn,,Solar+Battery,450.0,West (non-ISO),0,,,
19690,2020.0,active,,Geothermal,39.0,West (non-ISO),120,,,
19691,2020.0,active,,Geothermal,39.0,West (non-ISO),5,,,
19692,2020.0,active,,Geothermal,39.0,West (non-ISO),120,,,
19693,2020.0,active,,Geothermal,39.0,West (non-ISO),120,,,
19694,2020.0,active,,Solar+Battery,100.0,West (non-ISO),120,,,
19695,2020.0,active,,Solar,100.0,West (non-ISO),120,,,
19696,2020.0,withdrawn,,Solar+Battery,100.0,West (non-ISO),230,,,
19697,2020.0,withdrawn,,Solar+Battery,250.0,West (non-ISO),0,,,
19698,2020.0,active,,Geothermal,4.8,West (non-ISO),9,,,
19699,2020.0,withdrawn,,Solar+Battery,360.0,West (non-ISO),345,,,
19700,2020.0,withdrawn,,Solar+Wind+Battery,,West (non-ISO),345,,,
19701,2020.0,withdrawn,,Wind,575.0,West (non-ISO),500,,,
19702,2020.0,withdrawn,,Solar+Battery,91.0,West (non-ISO),120,,,
19703,2020.0,active,,Solar+Battery,400.0,West (non-ISO),345,,,
19704,2020.0,suspended,,Solar+Battery,250.0,West (non-ISO),345,,,
19705,2021.0,withdrawn,,Solar+Battery,100.0,West (non-ISO),120,,,
19706,2021.0,withdrawn,,Solar+Battery,200.0,West (non-ISO),345,,,
19707,2021.0,withdrawn,,Solar+Battery,200.0,West (non-ISO),345,,,
19708,2021.0,withdrawn,,Solar+Battery,200.0,West (non-ISO),345,,,
19709,2001.0,operational,2006.0,Wind,188.0,West (non-ISO),230,,58.25170948068749,
19710,2001.0,operational,2006.0,Coal,109.0,West (non-ISO),0,,59.82874391671287,
19711,2001.0,operational,,Coal,12.0,West (non-ISO),115,,,
19712,2001.0,withdrawn,,Gas,280.0,West (non-ISO),230,,,
19713,2001.0,operational,2004.0,Wind,0.46,West (non-ISO),0,,30.916445922914228,
19714,2001.0,withdrawn,2009.0,Coal,700.0,West (non-ISO),0,,93.0778866095813,
19715,2002.0,withdrawn,,Wind,75.0,West (non-ISO),115,,,
19716,2002.0,withdrawn,2013.0,Coal,500.0,West (non-ISO),0,,132.56945727838354,
19717,2002.0,withdrawn,,Wind,75.0,West (non-ISO),0,,,
19718,2002.0,operational,2006.0,Wind,9.0,West (non-ISO),100,,42.448510236349826,
19719,2003.0,withdrawn,,Wind,100.0,West (non-ISO),0,,,
19720,2003.0,operational,2004.0,Wind,0.71,West (non-ISO),0,,20.56715743649767,
19721,2003.0,operational,2006.0,Gas,53.0,West (non-ISO),0,,38.86732787120886,
19722,2003.0,withdrawn,,Other Storage,0.5,West (non-ISO),0,,,
19723,2003.0,withdrawn,,Other,0.99,West (non-ISO),0,,,
19724,2004.0,withdrawn,,Wind,50.0,West (non-ISO),161,,,
19725,2004.0,withdrawn,2011.0,Wind,396.0,West (non-ISO),230,,91.66512659397523,
19726,2004.0,withdrawn,2011.0,Coal,268.0,West (non-ISO),230,,87.98537957658269,
19727,2004.0,withdrawn,2007.0,Wind,53.0,West (non-ISO),0,,37.88168134869299,
19728,2005.0,operational,2006.0,Wind,0.39,West (non-ISO),0,,18.628719275549805,
19729,2005.0,operational,2006.0,Wind,2.0,West (non-ISO),0,,19.28581695722705,
19730,2005.0,withdrawn,2006.0,Coal,56.0,West (non-ISO),500,,10.546417790919731,
19731,2005.0,withdrawn,2006.0,Coal,32.0,West (non-ISO),230,,14.554713649150907,
19732,2005.0,withdrawn,2007.0,Wind,82.0,West (non-ISO),0,,28.978007761966364,
19733,2005.0,withdrawn,,Coal,22.0,West (non-ISO),0,,,
19734,2005.0,operational,,Wind,50.0,West (non-ISO),69,,,
19735,2005.0,withdrawn,,Wind,100.0,West (non-ISO),0,,,
19736,2006.0,withdrawn,,Wind,7.5,West (non-ISO),0,,,
19737,2006.0,withdrawn,,Hydro,14.0,West (non-ISO),0,,,
19738,2006.0,withdrawn,2008.0,Wind,104.0,West (non-ISO),115,,30.193638473069264,
19739,2006.0,withdrawn,,Wind,60.0,West (non-ISO),0,,,
19740,2006.0,operational,2007.0,Wind,10.0,West (non-ISO),100,,14.883262489989528,
19741,2006.0,withdrawn,2010.0,Wind,20.0,West (non-ISO),69,,54.76909176779811,
19742,2006.0,withdrawn,,Wind,19.0,West (non-ISO),69,,,
19743,2006.0,operational,2011.0,Hydro,23.0,West (non-ISO),0,,66.49828538573688,
19744,2006.0,withdrawn,2010.0,Wind,19.0,West (non-ISO),69,,53.09349267952114,
19745,2006.0,withdrawn,2009.0,Hydro,15.0,West (non-ISO),0,,40.34579765498265,
19746,2006.0,withdrawn,,Wind,80.0,West (non-ISO),161,,,
19747,2006.0,withdrawn,2007.0,Gas,277.0,West (non-ISO),230,,6.800961005359453,
19748,2007.0,withdrawn,2008.0,Wind,100.0,West (non-ISO),230,,22.242756524774634,
19749,2007.0,withdrawn,,Wind,250.0,West (non-ISO),230,,,
19750,2007.0,withdrawn,2008.0,Wind,110.0,West (non-ISO),115,,18.924413232304566,
19751,2007.0,withdrawn,2008.0,Wind,85.0,West (non-ISO),0,,21.815643031684427,
19752,2007.0,withdrawn,2008.0,Wind,10.0,West (non-ISO),100,,18.760138811885255,
19753,2007.0,withdrawn,2007.0,Hydro,2.2,West (non-ISO),0,,5.486765642004969,
19754,2007.0,withdrawn,2008.0,Wind,20.0,West (non-ISO),100,,20.172898827491323,
19755,2007.0,operational,2011.0,Hydro,2.0,West (non-ISO),25,,47.21246842850982,
19756,2007.0,operational,2009.0,Hydro,12.0,West (non-ISO),69,,24.246904453890224,
19757,2007.0,withdrawn,2008.0,Wind,5.0,West (non-ISO),69,,18.69442904371753,
19758,2007.0,withdrawn,2008.0,Wind,5.0,West (non-ISO),69,,18.69442904371753,
19759,2007.0,withdrawn,2008.0,Wind,5.0,West (non-ISO),69,,18.69442904371753,
19760,2007.0,withdrawn,2008.0,Wind,5.0,West (non-ISO),69,,18.69442904371753,
19761,2007.0,withdrawn,2008.0,Wind,5.0,West (non-ISO),69,,18.69442904371753,
19762,2007.0,withdrawn,2008.0,Wind,5.0,West (non-ISO),69,,18.69442904371753,
19763,2007.0,withdrawn,2008.0,Wind,5.0,West (non-ISO),69,,18.69442904371753,
19764,2007.0,withdrawn,2008.0,Wind,5.0,West (non-ISO),69,,18.69442904371753,
19765,2007.0,withdrawn,2008.0,Wind,5.0,West (non-ISO),69,,18.69442904371753,
19766,2007.0,operational,2008.0,Wind,100.0,West (non-ISO),115,,16.62457134643422,
19767,2007.0,withdrawn,2010.0,Gas,280.0,West (non-ISO),161,,33.64340130187478,
19768,2007.0,withdrawn,2008.0,Wind,76.0,West (non-ISO),161,,15.474650403499044,
19769,2007.0,withdrawn,2008.0,Wind,76.0,West (non-ISO),100,,15.474650403499044,
19770,2007.0,operational,2010.0,Gas,213.0,West (non-ISO),230,,31.179284995585125,
19771,2007.0,operational,2008.0,Wind,100.0,West (non-ISO),115,,11.663483849771042,
19772,2008.0,withdrawn,2013.0,Wind,200.0,West (non-ISO),230,,71.45937288240005,
19773,2008.0,withdrawn,2009.0,Wind,80.0,West (non-ISO),0,,18.66157415963367,
19774,2008.0,withdrawn,2011.0,Hydro,12.0,West (non-ISO),0,,37.651697160105954,
19775,2008.0,withdrawn,2010.0,Hydro,49.0,West (non-ISO),0,,22.735579786032567,
19776,2008.0,withdrawn,2018.0,Hydro,52.0,West (non-ISO),0,,117.71904967247788,
19777,2008.0,withdrawn,2009.0,Wind,20.0,West (non-ISO),69,,15.441795519415184,
19778,2008.0,withdrawn,2011.0,Wind,10.0,West (non-ISO),0,,37.45456785560278,
19779,2008.0,withdrawn,2008.0,Wind,10.0,West (non-ISO),0,,8.575124745888006,
19780,2008.0,operational,2008.0,Wind,100.0,West (non-ISO),115,,7.425203802952833,
19781,2008.0,withdrawn,2009.0,Wind,20.0,West (non-ISO),0,,20.304318363826773,
19782,2008.0,withdrawn,2009.0,Wind,20.0,West (non-ISO),100,,15.211811330828148,
19783,2008.0,withdrawn,2011.0,Wind,80.0,West (non-ISO),100,,43.861270251955894,
19784,2008.0,withdrawn,2013.0,Wind,280.0,West (non-ISO),230,,67.87819051725909,
19785,2008.0,withdrawn,2010.0,Wind,10.0,West (non-ISO),0,,20.3700281319945,
19786,2008.0,withdrawn,2010.0,Wind,450.0,West (non-ISO),230,,30.65360685024333,
19787,2008.0,withdrawn,2010.0,Gas,128.0,West (non-ISO),230,,22.505595597445534,
19788,2008.0,operational,2008.0,Wind,5.0,West (non-ISO),115,,4.435409351321383,
19789,2008.0,withdrawn,2013.0,Wind,305.0,West (non-ISO),230,,64.52699234070515,
19790,2008.0,withdrawn,2010.0,Wind,150.0,West (non-ISO),230,,27.17098913735395,
19791,2008.0,withdrawn,2010.0,Wind,150.0,West (non-ISO),230,,26.645310992012156,
19792,2008.0,withdrawn,2013.0,Wind,200.0,West (non-ISO),0,,63.47563605002156,
19793,2008.0,withdrawn,2011.0,Hydro,0.0,West (non-ISO),0,,37.48742273968664,
19794,2008.0,withdrawn,2013.0,Wind,800.0,West (non-ISO),0,,62.78568348426046,
19795,2009.0,withdrawn,2010.0,Wind,19.0,West (non-ISO),69,,22.80128955420029,
19796,2009.0,withdrawn,2011.0,Gas,120.0,West (non-ISO),230,,26.612456107928296,
19797,2009.0,withdrawn,2010.0,Wind,5.0,West (non-ISO),69,,21.51994907492967,
19798,2009.0,withdrawn,2010.0,Wind,5.0,West (non-ISO),69,,21.51994907492967,
19799,2009.0,withdrawn,2010.0,Wind,5.0,West (non-ISO),69,,21.51994907492967,
19800,2009.0,withdrawn,2015.0,Wind,99.0,West (non-ISO),0,,67.12252818333026,
19801,2009.0,operational,2011.0,Hydro,1.5,West (non-ISO),69,,20.60001232058153,
19802,2009.0,withdrawn,2011.0,Wind,150.0,West (non-ISO),0,,24.50974352656112,
19803,2009.0,operational,2012.0,Wind,20.0,West (non-ISO),0,,37.84882646460913,
19804,2009.0,withdrawn,2012.0,Wind,200.0,West (non-ISO),230,,33.34770734512002,
19805,2009.0,withdrawn,2011.0,Wind,80.0,West (non-ISO),161,,25.725374237664017,
19806,2009.0,withdrawn,2011.0,Wind,40.0,West (non-ISO),0,,21.092835581839463,
19807,2010.0,withdrawn,2011.0,Wind,10.0,West (non-ISO),100,,15.901763896589252,
19808,2010.0,withdrawn,2014.0,Wind,460.0,West (non-ISO),230,,54.53910757921107,
19809,2010.0,operational,2011.0,Hydro,0.23,West (non-ISO),0,,9.363641963900696,
19810,2010.0,withdrawn,2010.0,Wind,20.0,West (non-ISO),0,,7.85231729604304,
19811,2010.0,operational,2011.0,Wind,18.0,West (non-ISO),100,,13.83190619930594,
19812,2010.0,withdrawn,2013.0,Other,25.0,West (non-ISO),0,,30.12792870490154,
19813,2010.0,withdrawn,2011.0,Wind,10.0,West (non-ISO),69,,15.474650403499044,
19814,2010.0,withdrawn,2011.0,Wind,10.0,West (non-ISO),69,,15.474650403499044,
19815,2010.0,withdrawn,2011.0,Wind,10.0,West (non-ISO),69,,14.751842953654078,
19816,2010.0,withdrawn,2012.0,Hydro,4.7,West (non-ISO),161,,27.36811844185712,
19817,2010.0,withdrawn,2011.0,Wind,24.0,West (non-ISO),100,,15.310375983079735,
19818,2010.0,withdrawn,2011.0,Wind,10.0,West (non-ISO),100,,13.864761083389803,
19819,2010.0,operational,2011.0,Wind,24.0,West (non-ISO),100,,13.601922010718907,
19820,2010.0,withdrawn,2011.0,Wind,20.0,West (non-ISO),69,,8.870818702642765,
19821,2010.0,withdrawn,2013.0,Wind,125.0,West (non-ISO),230,,37.61884227602209,
19822,2010.0,operational,2011.0,Hydro,0.46,West (non-ISO),0,,3.909731205979589,
19823,2010.0,withdrawn,2012.0,Gas,10.0,West (non-ISO),100,,18.72728392780139,
19824,2011.0,withdrawn,2011.0,Other,1.0,West (non-ISO),230,,5.092507032998625,
19825,2011.0,withdrawn,2012.0,Wind,10.0,West (non-ISO),69,,13.470502474383457,
19826,2011.0,operational,2012.0,Wind,10.0,West (non-ISO),69,,13.470502474383457,
19827,2011.0,operational,2012.0,Wind,10.0,West (non-ISO),69,,13.470502474383457,
19828,2011.0,operational,2012.0,Wind,16.0,West (non-ISO),100,,21.289964886342634,
19829,2011.0,withdrawn,2012.0,Wind,20.0,West (non-ISO),100,,20.862851393252427,
19830,2011.0,withdrawn,2012.0,Wind,10.0,West (non-ISO),0,,20.632867204665395,
19831,2011.0,withdrawn,2011.0,Other,1.0,West (non-ISO),230,,3.3183432924700713,
19832,2011.0,operational,2011.0,Wind,10.0,West (non-ISO),100,,3.0,
19833,2011.0,withdrawn,2011.0,Wind,45.0,West (non-ISO),0,,7.1623647302819355,
19834,2011.0,withdrawn,2012.0,Wind,9.9,West (non-ISO),230,,16.558861578266495,
19835,2011.0,withdrawn,2012.0,Wind,9.9,West (non-ISO),230,,16.558861578266495,
19836,2011.0,withdrawn,2012.0,Wind,9.9,West (non-ISO),100,,16.558861578266495,
19837,2011.0,withdrawn,2012.0,Wind,9.9,West (non-ISO),69,,16.558861578266495,
19838,2011.0,withdrawn,2013.0,Wind,200.0,West (non-ISO),0,,29.470831023224296,
19839,2011.0,withdrawn,2013.0,Wind,20.0,West (non-ISO),0,,29.33941148688885,
19840,2011.0,withdrawn,2013.0,Wind,200.0,West (non-ISO),0,,28.879443109714778,
19841,2012.0,withdrawn,2014.0,Wind,80.0,West (non-ISO),0,,35.48327481057106,
19842,2012.0,withdrawn,2012.0,Wind,10.0,West (non-ISO),100,,7.7537526437914535,
19843,2012.0,withdrawn,2014.0,Wind,20.0,West (non-ISO),69,,33.31485246103616,
19844,2012.0,withdrawn,2013.0,Wind,20.0,West (non-ISO),0,,18.924413232304566,
19845,2012.0,operational,2013.0,Wind,9.7,West (non-ISO),100,,16.95312018727284,
19846,2012.0,operational,2012.0,Wind,15.0,West (non-ISO),69,,4.763958192160003,
19847,2012.0,withdrawn,2013.0,Wind,18.0,West (non-ISO),100,,16.296022505595598,
19848,2012.0,withdrawn,2013.0,Wind,20.0,West (non-ISO),0,,13.240518285796423,
19849,2012.0,withdrawn,2013.0,Wind,5.0,West (non-ISO),0,,13.996180619725251,
19850,2012.0,withdrawn,2012.0,Wind,20.0,West (non-ISO),50,,3.6140372492248303,
19851,2012.0,withdrawn,2021.0,Wind,24.0,West (non-ISO),100,,101.52159181913386,
19852,2012.0,withdrawn,2014.0,Solar,20.0,West (non-ISO),115,,22.177046756606913,
19853,2012.0,withdrawn,2013.0,Wind,20.0,West (non-ISO),161,,14.948972258157252,
19854,2012.0,withdrawn,2013.0,Wind,10.0,West (non-ISO),69,,14.29187457648001,
19855,2013.0,operational,2013.0,Wind,1.0,West (non-ISO),100,,3.0,
19856,2013.0,withdrawn,2016.0,Wind,301.0,West (non-ISO),500,,40.312942770898786,
19857,2013.0,active,2021.0,Wind,301.0,West (non-ISO),230,,96.03482617712889,
19858,2013.0,operational,2014.0,Wind,130.0,West (non-ISO),0,,8.377995441384833,
19859,2013.0,operational,,Other,0.45,West (non-ISO),0,,,
19860,2013.0,withdrawn,2016.0,Hydro,9.8,West (non-ISO),47,,28.12378077578595,
19861,2013.0,withdrawn,2014.0,Wind,5.0,West (non-ISO),50,,12.452001067783733,
19862,2014.0,withdrawn,2017.0,Hydro,10.0,West (non-ISO),0,,44.45265816546541,
19863,2014.0,withdrawn,2016.0,Wind+Gas,63.0,West (non-ISO),230,,21.257110002258774,
19864,2014.0,withdrawn,2015.0,Wind,25.0,West (non-ISO),100,,17.57736298486622,
19865,2014.0,operational,2015.0,Wind,25.0,West (non-ISO),161,,15.638924823918355,
19866,2014.0,withdrawn,2014.0,Gas,60.0,West (non-ISO),0,,1.1827758270190354,
19867,2014.0,withdrawn,2015.0,Solar,6.0,West (non-ISO),0,,12.911969444957801,
19868,2014.0,withdrawn,2015.0,Solar,3.0,West (non-ISO),0,,12.911969444957801,
19869,2014.0,withdrawn,2019.0,Other Storage,600.0,West (non-ISO),0,,53.06063779543728,
19870,2015.0,operational,2015.0,Hydro,14.0,West (non-ISO),0,,5.519620526088832,
19871,2015.0,operational,2016.0,Solar,3.0,West (non-ISO),0,,23.524097004045256,
19872,2015.0,operational,2015.0,Solar,3.0,West (non-ISO),0,,5.0267972648309,
19873,2015.0,withdrawn,2015.0,Solar,3.0,West (non-ISO),0,,5.0267972648309,
19874,2015.0,withdrawn,2015.0,Solar,3.0,West (non-ISO),0,,4.632538655824555,
19875,2015.0,withdrawn,2015.0,Solar,3.0,West (non-ISO),0,,4.632538655824555,
19876,2015.0,withdrawn,2015.0,Solar,3.0,West (non-ISO),0,,4.632538655824555,
19877,2015.0,withdrawn,2016.0,Solar,3.0,West (non-ISO),0,,13.339082938048008,
19878,2015.0,withdrawn,2016.0,Solar,3.0,West (non-ISO),0,,13.339082938048008,
19879,2015.0,withdrawn,2016.0,Solar,3.0,West (non-ISO),0,,13.339082938048008,
19880,2015.0,withdrawn,2016.0,Solar,3.0,West (non-ISO),0,,13.339082938048008,
19881,2015.0,withdrawn,2016.0,Solar,3.0,West (non-ISO),0,,13.339082938048008,
19882,2015.0,withdrawn,2016.0,Solar,3.0,West (non-ISO),0,,13.339082938048008,
19883,2015.0,withdrawn,2016.0,Solar,3.0,West (non-ISO),0,,13.240518285796423,
19884,2015.0,withdrawn,2016.0,Solar,3.0,West (non-ISO),0,,13.240518285796423,
19885,2015.0,withdrawn,2016.0,Solar,3.0,West (non-ISO),0,,13.240518285796423,
19886,2015.0,operational,2016.0,Solar,3.0,West (non-ISO),0,,13.240518285796423,
19887,2015.0,withdrawn,2016.0,Solar,3.0,West (non-ISO),0,,13.240518285796423,
19888,2015.0,withdrawn,2016.0,Solar,3.0,West (non-ISO),0,,13.240518285796423,
19889,2015.0,withdrawn,2016.0,Solar,3.0,West (non-ISO),0,,13.240518285796423,
19890,2015.0,withdrawn,2016.0,Solar,3.0,West (non-ISO),0,,13.240518285796423,
19891,2015.0,withdrawn,2016.0,Solar,3.0,West (non-ISO),0,,13.240518285796423,
19892,2015.0,withdrawn,2016.0,Solar,3.0,West (non-ISO),0,,13.109098749460975,
19893,2015.0,withdrawn,2016.0,Solar,3.0,West (non-ISO),0,,13.109098749460975,
19894,2015.0,withdrawn,2016.0,Solar,3.0,West (non-ISO),0,,13.109098749460975,
19895,2015.0,operational,2016.0,Wind,0.0,West (non-ISO),161,,11.827758270190353,
19896,2015.0,operational,2016.0,Solar,2.0,West (non-ISO),0,,11.269225240764698,
19897,2015.0,operational,2016.0,Solar,3.0,West (non-ISO),0,,17.018829955440562,
19898,2015.0,operational,2016.0,Wind,20.0,West (non-ISO),0,,16.82170065093739,
19899,2015.0,withdrawn,2016.0,Wind,20.0,West (non-ISO),0,,16.82170065093739,
19900,2015.0,suspended,2021.0,Solar,250.0,West (non-ISO),230,,77.4061069015791,
19901,2015.0,operational,2016.0,Wind,20.0,West (non-ISO),0,,16.32887738967946,
19902,2015.0,withdrawn,2016.0,Wind,25.0,West (non-ISO),50,,16.887410419105116,
19903,2015.0,withdrawn,2016.0,Wind,25.0,West (non-ISO),100,,16.62457134643422,
19904,2015.0,operational,2016.0,Solar,3.0,West (non-ISO),0,,10.447853138668146,
19905,2015.0,withdrawn,2016.0,Solar,3.0,West (non-ISO),0,,11.532064313435594,
19906,2015.0,withdrawn,2016.0,Solar,3.0,West (non-ISO),0,,11.532064313435594,
19907,2015.0,withdrawn,2016.0,Solar,3.0,West (non-ISO),0,,11.532064313435594,
19908,2015.0,withdrawn,2020.0,Solar,3.0,West (non-ISO),25,,59.795889032629006,
19909,2015.0,withdrawn,2020.0,Solar,3.0,West (non-ISO),25,,59.565904844041974,
19910,2015.0,withdrawn,2016.0,Solar,3.0,West (non-ISO),0,,11.532064313435594,
19911,2015.0,withdrawn,2016.0,Solar,3.0,West (non-ISO),0,,11.532064313435594,
19912,2015.0,withdrawn,2020.0,Solar,3.0,West (non-ISO),5,,60.94580997556418,
19913,2015.0,withdrawn,2016.0,Solar,3.0,West (non-ISO),0,,11.532064313435594,
19914,2015.0,withdrawn,2020.0,Solar,3.0,West (non-ISO),25,,60.48584159839011,
19915,2015.0,withdrawn,2020.0,Solar,3.0,West (non-ISO),5,,58.64596808969383,
19916,2015.0,withdrawn,2020.0,Solar,3.0,West (non-ISO),5,,60.02587322121604,
19917,2015.0,withdrawn,2016.0,Solar,3.0,West (non-ISO),0,,11.30208012484856,
19918,2015.0,withdrawn,2020.0,Solar,3.0,West (non-ISO),5,,57.03607876958459,
19919,2015.0,withdrawn,2016.0,Solar,3.0,West (non-ISO),0,,11.30208012484856,
19920,2015.0,withdrawn,2016.0,Solar,3.0,West (non-ISO),0,,11.30208012484856,
19921,2015.0,withdrawn,2016.0,Solar,3.0,West (non-ISO),0,,11.30208012484856,
19922,2015.0,withdrawn,2016.0,Solar,3.0,West (non-ISO),0,,11.30208012484856,
19923,2015.0,withdrawn,2016.0,Solar,3.0,West (non-ISO),0,,11.30208012484856,
19924,2015.0,withdrawn,2020.0,Solar,3.0,West (non-ISO),25,,57.95601552393273,
19925,2015.0,withdrawn,2020.0,Solar,3.0,West (non-ISO),5,,57.561756914926384,
19926,2015.0,withdrawn,2016.0,Solar,3.0,West (non-ISO),0,,9.823610341074765,
19927,2015.0,active,2022.0,Wind,750.0,West (non-ISO),500,,80.10020739645577,
19928,2015.0,withdrawn,2016.0,Solar,3.0,West (non-ISO),0,,11.104950820345387,
19929,2015.0,withdrawn,2016.0,Solar,3.0,West (non-ISO),0,,11.104950820345387,
19930,2015.0,withdrawn,2016.0,Solar,3.0,West (non-ISO),0,,11.104950820345387,
19931,2015.0,withdrawn,2016.0,Solar,3.0,West (non-ISO),0,,11.104950820345387,
